1217,Stolen Songbird (The Malediction Trilogy #1),Drama|War
1218,A Castle of Sand (A Shade of Vampire #3),Action|Crime|Drama|Thriller
1219,Wayward (Wayward Pines #2),Crime|Horror
1220,Glitter and Glue,Action|Comedy|Musical
1221,The Emperor's Blades (Chronicle of the Unhewn Throne #1),Crime|Drama
1222,The Sixth Extinction: An Unnatural History,Drama|War
1223,Takedown Twenty (Stephanie Plum #20),Adventure|Children|Comedy|Sci-Fi
1224,The Narrow Road to the Deep North,Action|Drama|Romance|War
1225,The Mime Order (The Bone Season #2),Drama
1226,First Love,Drama|Romance
1227,Still Life with Bread Crumbs,Crime|Drama
1228,Sycamore Row,Drama
1230,Crashed (Driven #3),Comedy|Romance
1231,Fueled (Driven #2),Drama
1232,Red Queen (Red Queen #1),Drama|Mystery|Sci-Fi
1233,The First Phone Call from Heaven,Action|Drama|War
1234,One with You (Crossfire #5),Comedy|Crime
1235,Captivated by You (Crossfire #4),Comedy|Drama|Romance
1236,Eeny Meeny (Helen Grace #1),Comedy|Drama|Romance
1237,S.,Drama
1238,Trust in Me (Wait for You #1.5),Comedy
1240,The World of Divergent: The Path to Allegiant (Divergent #2.5),Action|Sci-Fi|Thriller
1241,My Grandmother Asked Me to Tell You She's Sorry,Comedy|Fantasy|Horror
1242,A Knight of the Seven Kingdoms (The Tales of Dunk and Egg #1-3),Drama|War
1243,The Pagan Lord (The Saxon Stories #7),Comedy|Drama
1244,The Billionaire's Obsession ~ Simon (The Billionaire's Obsession #1),Comedy|Drama|Romance
1245,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Crime|Drama|Noir|Thriller
1246,Under the Wide and Starry Sky,Drama
1247,The Unexpected Everything,Comedy|Drama|Romance
1248,Misbehaving (Sea Breeze #6),Crime|Noir|Thriller
1249,One More Chance (Rosemary Beach #8; Chance #2),Action|Crime|Romance|Thriller
1250,Nikola Tesla: Imagination and the Man That Invented the 20th Century,Adventure|Drama|War
1251,The Light of the Fireflies,Drama|Fantasy
1252,Rita Hayworth and Shawshank Redemption: A Story from Different Seasons,Crime|Noir|Mystery|Thriller
1253,Price of a Kiss (Forbidden Men #1),Drama|Sci-Fi|Thriller
1254,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,Action|Adventure|Drama|Western
1255,Beautiful Beginning (Beautiful Bastard #3.5),Comedy|Horror|Sci-Fi
1256,Beautiful Bombshell (Beautiful Bastard #2.5),Comedy|Musical|War
1257,Beautiful Bitch (Beautiful Bastard #1.5),Comedy|Romance
1258,Beautiful Player (Beautiful Bastard #3),Horror
1259,Elizabeth Is Missing,Adventure|Drama
1260,Annihilation (Southern Reach #1),Crime|Noir|Thriller
1261,Remy (Real #3),Action|Comedy|Fantasy|Horror
1262,Addicted to You (Addicted #1),Action|Adventure|Drama|War
1263,We Are Not Ourselves,Drama|War
1264,Fixed on You (Fixed #1),Action|Drama|Mystery|Romance|Thriller
1265,What She Left Behind,Comedy|Fantasy|Romance
1266,Sisters,Drama|Western
1267,Damaged 2 (Damaged #2),Crime|Thriller|War
1268,Driven (Driven #1),Comedy|Drama
1269,Rome (Marked Men #3),Comedy|Mystery|Thriller
1270,Innocence,Adventure|Comedy|Sci-Fi
1271,Mine (Real #2),Comedy|Crime|Drama
1272,Maybe Someday (Maybe #1),Drama|War
1273,Ugly Love,Comedy|Drama|Noir
1274,Before Jamaica Lane (On Dublin Street #3),Action|Adventure|Sci-Fi
1275,The Legend of Sleepy Hollow,Action|Adventure|Fantasy
1276,The Geography of You and Me,Drama
1277,A Shade of Blood (A Shade of Vampire #2),Comedy|Drama|Romance
1278,Hard Choices,Comedy|Fantasy
1279,Half Bad (The Half Bad Trilogy #1),Comedy|Drama
1280,Beautiful Broken Rules (Broken #1),Drama
1281,Stay with Me (Wait for You #3),Comedy|Drama|War
1282,The Enchantress Returns (The Land of Stories #2),Children|Fantasy|Musical
1283,Off to Be the Wizard (Magic 2.0 #1),Drama|Western
1284,George Washington's Secret Six: The Spy Ring That Saved the American Revolution,Crime|Noir|Mystery
1285,Dust (Kay Scarpetta #21),Comedy
1286,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,Drama|Romance
1287,Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,Action|Adventure|Drama
1288,The King (Black Dagger Brotherhood #12),Comedy
1289,The Atlantis Gene (The Origin Mystery #1),True Story
1290,This Star Won't Go Out: The Life and Words of Esther Grace Earl,Drama|Romance
1291,Paddle Your Own Canoe: One Man's Fundamentals for Delicious Living,Action|Adventure
1292,Neanderthal Seeks Human (Knitting in the City #1),Comedy|Drama
1293,Si-cology 1: Tales and Wisdom from Duck Dynasty’s Favorite Uncle,Drama
1295,The Valley of Fear,Drama
1296,The Shadow Throne (The Ascendance Trilogy #3),Drama|Romance
1297,The Magpies,Comedy
1298,W is for Wasted (Kinsey Millhone #23),Drama|Musical
1299,The Orenda,Drama|War
1300,The Everything Store: Jeff Bezos and the Age of Amazon,Comedy|Drama
1301,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Drama|Sci-Fi
1302,Angels and Demons / The Da Vinci Code (Robert Langdon #1-2),Children|Drama|Fantasy
1303,Terms of Enlistment (Frontlines #1),Adventure|Drama
1304,Real (Real #1),Action|Western
1305,CyberStorm,Drama|Romance
1306,Dust (Silo #3),Adventure|Drama|Sci-Fi
1307,Leo,Comedy|Romance
1310,The Crimson Campaign (Powder Mage #2),True Story
1312,Afterburn (Jax & Gia #1),Drama
1318,Hyperbole and a Half: Unfortunate Situations Flawed Coping Mechanisms Mayhem and Other Things That Happened,Comedy|Drama
1320,The Troop,Action|Horror|Sci-Fi|Thriller
1321,The Blood Mirror (Lightbringer #4),Comedy|Horror|Thriller
1322,The Survivor (Mitch Rapp #14),Horror
1323,Conquer Your Love (Surrender Your Love #2),Horror
1324,Friend-Zoned (Friend-Zoned #1),Horror
1325,Dr. Seuss's Green Eggs and Ham: For Soprano Boy Soprano and Orchestra,Horror
1326,Panic (Panic #1),Horror
1327,The Egg,Drama|Horror|Mystery|Thriller
1328,Murder of Crows (The Others #2),Horror
1329,Night Broken (Mercy Thompson #8),Horror
1330,The Bet (The Bet #1),Horror
1331,Be with Me (Wait for You #2),Horror
1332,The Farm,Horror|Thriller
1333,نادي السيارات,Horror|Thriller
1334,An Officer and a Spy,Horror|Sci-Fi
1335,The Paris Architect,Horror|Mystery
1336,Stone Cold Touch (The Dark Elements #2),Horror|Thriller
1337,White Hot Kiss (The Dark Elements #1),Drama|Horror|Thriller
1339,Happy Happy Happy,Fantasy|Horror|Romance|Thriller
1340,The Son,Drama|Horror|Sci-Fi
1341,Apple Tree Yard,Horror
1342,Simple Perfection (Rosemary Beach #6; Perfection #2),Horror|Thriller
1343,Unhinged (Splintered #2),Thriller
1344,Falling into You (Falling #1),Crime|Drama|Thriller
1345,The Magician's Land (The Magicians #3),Drama|Fantasy|Horror|Thriller
1346,A Different Blue,Drama|Fantasy|Horror
1347,The Queen of the Tearling (The Queen of the Tearling #1),Horror|Thriller
1348,Zealot: The Life and Times of Jesus of Nazareth,Horror
1349,Second Life,Horror
1350,The Longest Ride,Horror|Mystery|Thriller
1351,Defy (Defy #1),Crime|Drama|Thriller
1352,Killing Jesus: A History,Crime|Thriller
1353,Forever You (Forever #2),Comedy|Drama|Romance
1354,The Goblin Emperor,Drama|Mystery
1355,The Aeronaut's Windlass (The Cinder Spires #1),Horror|Thriller
1356,Dept. of Speculation,Action|Adventure|Sci-Fi|Thriller
1357,Snow Like Ashes (Snow Like Ashes #1),Drama|Romance
1358,Batman Volume 3: Death of the Family,Drama
1359,The Raven King (The Raven Cycle #4),Children|Comedy
1361,Blue Lily Lily Blue (The Raven Cycle #3),True Story
1363,Bad Things (Tristan & Danika #1),Drama
1365,The Lake (The Lake Trilogy #1),Drama
1366,The Edge of Always (The Edge of Never #2),Drama
1367,Faust,Adventure|Children|Comedy
1370,White Fire (Pendergast #13),Action|Adventure|Thriller
1371,Truce (Neighbor from Hell #4),Adventure|Sci-Fi
1372,March: Book One (March #1),Action|Mystery|Sci-Fi
1373,The All-Girl Filling Station's Last Reunion,Action|Sci-Fi
1374,Longbourn,Action|Adventure|Sci-Fi|Thriller
1375,Gathering Darkness (Falling Kingdoms #3),Action|Adventure|Sci-Fi
1376,Losing Hope (Hopeless #2),Adventure|Comedy|Sci-Fi
1377,"""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية",Action|Crime
1378,Forever Too Far (Rosemary Beach #3; Too Far #3),Action|Comedy|Western
1379,Lost & Found (Lost & Found #1),Action|Western
1380,The Bully Pulpit: Theodore Roosevelt William Howard Taft and the Golden Age of Journalism,Comedy|Musical|Romance
1381,Twisted Perfection (Rosemary Beach #5; Perfection #1),Comedy|Musical|Romance
1382,The Goldfinch,Action|Drama
1385,The 100 (The 100 #1),Action|Drama|Thriller
1387,King and Maxwell (Sean King & Michelle Maxwell #6),Action|Horror
1388,Ancillary Justice (Imperial Radch #1),Horror|Thriller
1389,Grain Brain: The Surprising Truth about Wheat Carbs  and Sugar--Your Brain's Silent Killers,Action|Horror
1390,Gone (Michael Bennett #6),Comedy
1391,Cross My Heart (Alex Cross #21),Action|Comedy|Sci-Fi
1392,Stella Bain,Comedy|Drama
1393,The Luminaries,Drama|Romance
1394,Magic Binds (Kate Daniels #9),Comedy
1395,Magic Shifts (Kate Daniels #8),Comedy|Drama
1396,How to Love,Action|Comedy|Crime|Drama|Sci-Fi
1397,My Story,Drama
1398,Someone,Romance|War
1399,Talon (Talon #1),Drama
1401,Fracture Me (Shatter Me #2.5),Drama
1405,Hard as It Gets (Hard Ink #1),Adventure|Comedy|Crime
1406,Think Like a Freak,Crime|Drama|Mystery|Thriller
1407,Sense & Sensibility (The Austen Project #1),Comedy|Horror|Mystery|Thriller
1408,We Are Water,Action|Romance|War|Western
1409,Left Drowning (Left Drowning #1),Comedy|Drama|Fantasy|Romance
1411,The Husband's Secret,Crime|Drama|Romance
1412,Epilogue (The Dark Duet #3),Drama
1413,Second Chance Boyfriend (One Week Girlfriend #2),Drama
1414,Wait for You (Wait for You #1),Comedy
1415,Beauty from Surrender (Beauty #2),Crime|Drama|Romance
1416,The Son of Sobek (Percy Jackson & Kane Chronicles Crossover #1),Drama|Musical
1417,The House We Grew Up In,Drama
1419,Help for the Haunted,Adventure|Drama
1422,Shift (Silo #2),Crime|Drama|Mystery|Thriller
1423,Humans of New York,Drama
1425,The Shock of the Fall,Comedy
1426,Forever Black (Forever #1),Children
1427,The Undead Pool (The Hollows #12),Action|Thriller
1428,The Last Time We Say Goodbye,Drama
1429,The Awakening and Selected Stories,Action|Adventure|Comedy|Thriller
1430,Pulse (Collide #2),Comedy|Thriller
1431,The Gods of Guilt (Mickey Haller #6; Harry Bosch Universe #23),Action|Comedy
1432,Hidden,Action|Comedy|Crime|Drama|Thriller
1437,William Shakespeare's Star Wars: Verily A New Hope (William Shakespeare's Star Wars #4),Drama
1438,Lawrence in Arabia: War Deceit Imperial Folly and the Making of the Modern Middle East,Action|Thriller
1439,One Summer: America 1927,Comedy
1440,Rose Under Fire (Code Name Verity #2),Comedy
1441,Mad About the Boy (Bridget Jones #3),Comedy|Romance
1442,The Lowland,Drama
1445,Saga Vol. 2 (Saga #2),Comedy|War
1446,Raid (Unfinished Hero #3),Comedy|Drama
1447,Fire Inside (Chaos #2),Crime
1449,Trouble,Comedy
1453,The Phoenix Project: A Novel About IT DevOps and Helping Your Business Win,Comedy|Romance
1454,This Man Confessed (This Man #3),Comedy|Drama
1456,Necessary Lies (Necessary Lies #1),Comedy
1457,Foreplay (The Ivy Chronicles #1),Comedy|Drama|Romance
1458,Inferno (Robert Langdon #4),Drama|Fantasy|Romance
1459,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,Mystery|Thriller
1460,Skin Game (The Dresden Files #15),Children|Comedy|Mystery
1461,Two Boys Kissing,Comedy
1464,Never Go Back (Jack Reacher #18),Crime|Drama|Fantasy|Noir|Mystery|Romance
1465,Life Before Legend: Stories of the Criminal and the Prodigy (Legend #0.5),Action|Drama
1466,The Girl with All the Gifts,Crime|Drama
1468,A Thousand Pieces of You (Firebird #1),Comedy|Romance
1473,Crash into You (Pushing the Limits #3),Action|Comedy|Crime|Drama
1474,Songs of Willow Frost,Children|Comedy
1475,Damaged (Damaged #1),Romance
1476,Reaper's Property (Reapers MC #1),Comedy|Drama
1477,Better off Friends,Romance
1479,Tampa,Action|Romance|Sci-Fi|Thriller
1480,Fortunately the Milk,Drama|Thriller
1483,Angels in America,Drama|Thriller
1484,Jet (Marked Men #2),Comedy|Drama|Mystery|Romance
1485,Common Sense The Rights of Man and Other Essential Writings,Comedy
1487,Complete Me (Stark Trilogy #3),Drama|Musical
1488,One Week Girlfriend (One Week Girlfriend #1),Action|Drama|Thriller
1489,Safe with Me (With Me in Seattle #5),Children|Musical
1490,Rock with Me (With Me in Seattle #4),Comedy
1493,Play with Me (With Me in Seattle #3),Romance
1495,Rule (Marked Men #1),Action|Adventure|Children
1496,Perfect,Drama|Romance
1497,Fallen Crest Family (Fallen Crest High #2),Action
1498,Surrender Your Love (Surrender Your Love #1),Drama|Romance
1499,The Arrangement: The Ferro Family (The Arrangement #1),Action|Adventure|Thriller
1500,Brilliance (Brilliance Saga #1),Comedy|Crime|Romance
1502,How the Light Gets In (Chief Inspector Armand Gamache #9),Drama|Romance
1503,Fighting for Flight (Fighting #1),Comedy
1507,True Love Story,Drama|War
1513,Independent Study (The Testing #2),Comedy
1514,Unseen (Will Trent #7),Romance
1515,The Rose and the Thorn (The Riyria Chronicles #2),Action|Drama|Thriller
1516,Someday Someday Maybe,Comedy
1517,Collide (Collide #1),Action|Adventure|Comedy
1518,Kings Rising (Captive Prince #3),Action|Thriller
1519,Captive Prince: Volume Two (Captive Prince #2),Drama
1526,A Shade of Vampire (A Shade of Vampire #1),Comedy
1527,Hawkeye Volume 2: Little Hits,Action|Adventure|Comedy|Sci-Fi
1529,Beauty from Pain (Beauty #1),Comedy|Drama
1533,The Sisterhood,Drama
1537,If You Stay (Beautifully Broken #1),Comedy|Drama|Romance
1541,Never Too Far (Rosemary Beach #2; Too Far #2),Comedy|Romance
1542,Coming Clean,Comedy|Drama|Romance
1544,Sometimes Never (Sometimes Never #1),Action|Adventure|Sci-Fi|Thriller
1545,The Redemption of Callie & Kayden (The Coincidence #2),Drama
1546,Knight & Stay (Knight #2),Comedy
1547,What Really Happened in Peru (The Bane Chronicles #1),Children|Drama
1549,The Kiss of Deception (The Remnant Chronicles #1),Drama|Romance
1550,One Tiny Lie (Ten Tiny Breaths #2),Comedy|Romance
1551,The English Girl (Gabriel Allon #13),Adventure|Children|Drama
1552,The Bane Chronicles,Action|Adventure|Thriller
1554,Interesting Times (Discworld #17; Rincewind #5),Drama|Romance
1556,A Quest of Heroes (The Sorcerer's Ring #1),Action|Romance|Thriller
1562,Thankless in Death (In Death #37),Action|Adventure|Fantasy|Thriller
1564,The Game Changer (The Perfect Game #2),Comedy|Drama|Romance
1565,Staked (The Iron Druid Chronicles #8),Comedy|Thriller
1566,Shattered (The Iron Druid Chronicles #7),Adventure|Children|Comedy|Musical
1569,The Eye of Minds (The Mortality Doctrine #1),Comedy|Romance
1571,Connected (Connections #1),Comedy|Romance
1572,Armada,Drama
1573,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results,Action|Crime|Drama|Thriller
1574,The Ghost Bride,Romance
1580,Gabriel's Redemption (Gabriel's Inferno #3),Action|Comedy|Sci-Fi
1581,The Moonlit Garden,Comedy
1582,Someone to Love (Someone to Love #1),Adventure|Children
1583,A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World War II,Children|Fantasy
1584,Bread and   Wine: A Love Letter to Life Around the Table with Recipes,Drama|Sci-Fi
1585,The Rosie Project (Don Tillman #1),Comedy
1586,We Are All Completely Beside Ourselves,Action|Drama
1587,Endless Knight (The Arcana Chronicles #2),Action|Adventure|Fantasy
1588,Knight & Play (Knight #1),Children|Comedy
1589,Faking It (Losing It #2),Action|Crime|Drama|Thriller
1590,The Silent Wife,Horror|Sci-Fi|Thriller
1591,The Good Lord Bird,Action|Adventure|Sci-Fi|Thriller
1592,المانيفستو,Children|Comedy
1593,صانع الظلام,Comedy|Romance
1594,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,Comedy|Drama
1596,The Heist (Fox and O'Hare #1),Drama
1597,Apt Pupil,Drama|Mystery|Romance|Thriller
1598,حوجن [Ḥawjan],Crime|Drama|Thriller
1599,Diary ng Panget,Action
1600,More Than This,Drama|Romance
1601,Locke & Key Vol. 6: Alpha & Omega,Crime|Drama|Noir
1602,Own the Wind (Chaos #1),Comedy
1603,The Midwife's Revolt (The Midwife Series #1),Horror|Sci-Fi|Thriller
1604,The Cuckoo's Calling (Cormoran Strike #1),Action|Comedy
1605,The Other Typist,Adventure|Romance
1606,The Bookman’s Tale,Action|Adventure
1608,Dark Witch (The Cousins O'Dwyer Trilogy #1),Action|Thriller
1609,A Hundred Summers,Drama|Thriller
1610,Silken Prey (Lucas Davenport #23),Action|Adventure|Thriller
1611,Whiskey Beach,Drama|Romance
1612,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Comedy
1613,Give and Take: A Revolutionary Approach to Success,Drama
1614,Beneath This Man (This Man #2),Comedy
1615,The Yonahlossee Riding Camp for Girls,Adventure|Drama
1616,Wanted (Wanted #1),Action|Thriller|War
1617,Timebound (The Chronos Files #1),Crime|Noir|Mystery|Thriller
1619,Coraline (Illustrated/Graphic Novel Edition),Adventure|Drama|War
1620,Convicted (Consequences #3),Crime|Drama|Mystery|Thriller
1621,In The Afterlight (The Darkest Minds #3),Drama
1623,Never Fade (The Darkest Minds #2),Horror
1624,Hard Luck (Diary of a Wimpy Kid #8),Drama
1625,The Royal Ranger (Ranger's Apprentice #12),Drama|Mystery|Thriller
1626,Vampire Academy Box Set (Vampire Academy #1-4),Action|Drama|Thriller
1627,Second Shift: Order (Shift #2),Crime|Drama|Mystery
1629,Firefight (The Reckoners #2),Comedy|Romance
1631,A House in the Sky,Action|Thriller
1633,We Were Liars,Drama
1635,Going Clear: Scientology Hollywood and the Prison of Belief,Drama
1639,Dad Is Fat,Comedy|Drama|Romance
1641,Down London Road (On Dublin Street #2),Comedy|Drama
1642,This Man (This Man #1),Comedy|Drama
1643,Grounded (Up in the Air #3),Drama|Romance
1644,Vain (The Seven Deadly #1),Horror|Mystery|Thriller
1645,Mile High (Up in the Air #2),Drama|Mystery|Thriller
1646,Redeemed (House of Night #12),Children|Comedy|Romance|Sci-Fi
1647,Police (Harry Hole #10),Crime|Drama|Thriller
1648,In Flight (Up in the Air #1),Comedy|Drama
1649,Fallen Crest High (Fallen Crest High #1),True Story
1650,The Shining Girls,Drama
1652,The Astronaut Wives Club,True Story
1653,Second Honeymoon (Honeymoon #2),Drama|Sci-Fi|Thriller
1654,Beautiful Day,Children|Drama|Fantasy
1655,The Humans,Drama|Horror|Thriller
1656,The Silver Star,Drama|Romance
1658,Hidden Order (Scot Harvath #12),Romance|Thriller
1659,Big Brother,Drama
1660,Eyes Wide Open (The Blackstone Affair #3),Drama
1661,Burial Rites,Crime|Mystery|Thriller
1662,Frigid (Frigid #1),Crime
1663,Waking Up Married (Waking Up #1),Comedy|War
1665,Forever My Girl (The Beaumont Series #1),Comedy
1667,The Proposal (The Proposition #2),Action|Drama
1670,Beautiful Stranger (Beautiful Bastard #2),Drama|War
1671,Broken Silence (Silence #2),Crime|Drama|Thriller
1672,Silence (Silence #1),Drama
1673,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",Drama
1674,And the Mountains Echoed,Drama|Romance|Thriller
1675,Unattainable (Undeniable #3),Crime|Thriller
1676,Unbeautifully (Undeniable #2),Action|Sci-Fi
1677,The Coincidence of Callie & Kayden (The Coincidence #1),Comedy|Drama
1678,The Long War (The Long Earth #2),Drama|Romance
1679,Bad Rep (Bad Rep #1),Comedy
1680,Beautiful Bastard (Beautiful Bastard #1),Drama|Romance
1681,The Day the Crayons Quit,Action|Adventure|Fantasy
1682,Clean Sweep (Innkeeper Chronicles #1),Comedy|Drama|Sci-Fi
1683,Claim Me (Stark Trilogy #2),Drama|Romance
1684,The Light in the Ruins,Drama|Romance
1685,Sisterland,Drama|Romance
1686,Complete Works of Oscar Wilde,Crime|Thriller
1687,Revealed (House of Night #11),Action|Thriller
1688,A Court of Thorns and Roses (A Court of Thorns and Roses #1),Adventure|Children|Drama|Musical
1689,Crush (Crash #3),Comedy|Crime|Thriller
1690,Feverborn (Fever #8),Action|Horror|Sci-Fi
1693,Beyond the Highland Mist (Highlander #1),Drama|Mystery
1694,Up to Me (The Bad Boys #2),Drama
1695,Relentless,Drama
1696,The Holy Bible: English Standard Version,Drama|War
1699,Thief (Love Me with Lies #3),Comedy|Drama
1701,Fight with Me (With Me in Seattle #2),Comedy|Drama
1702,The Perfume Collector,Children|Comedy|Fantasy
1703,The Boston Girl,Comedy
1704,The Signature of All Things,Drama|Romance
1707,The Moon Is Down,Children|Comedy
1711,TransAtlantic,Crime|Drama|Mystery
1713,Fifty Shades Duo: Fifty Shades Darker / Fifty Shades Freed (Fifty Shades #2-3),Children|Comedy
1717,Undeniable (Undeniable #1),Comedy|Horror|Mystery|Thriller
1718,الأسود يليق بك,Thriller
1719,Find You in the Dark (Find You in the Dark #1),Drama
1721,The Edge of Never (The Edge of Never #1),Drama|Romance
1722,Open Road Summer,Action|Adventure|Thriller
1726,Beautifully Damaged (Beautifully Damaged #1),Action|Adventure|Drama|Sci-Fi
1727,Broken Homes (Peter Grant #4),Drama|Romance
1729,Instructions for a Heatwave,Crime|Drama|Thriller
1730,السنجة,Drama
1731,Dangerous Girls,Comedy
1732,Tangled (Tangled #1),Comedy|Crime
1733,Bad Monkey,Drama|Romance
1734,The Engagements,Comedy|Drama
1735,Wedding Night,Drama|Romance
1739,Lean In: Women Work and the Will to Lead,Action|Children|Comedy
1746,Fallen Too Far (Rosemary Beach #1; Too Far #1),Comedy
1747,Inversions (Culture #6),Comedy
1748,Come Away with Me (With Me in Seattle #1),Adventure|Noir|Sci-Fi|Thriller
1752,Truth (Consequences #2),Action|Crime|Thriller
1753,Teardrop (Teardrop #1),Comedy
1754,The Winner's Curse (The Winner's Trilogy #1),Crime|Drama|Fantasy|Thriller
1755,Fangirl,Comedy|Romance
1757,The Jewel (The Lone City #1),Drama|Romance
1759,The Cellar (The Cellar #1),Drama
1760,Big Girl Panties,Comedy
1762,The Eye of God (Sigma Force #9),Action|Horror|Sci-Fi
1767,The Last Original Wife,Drama|Romance
1769,A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5 Part 1 of 2),Action|Crime|Thriller
1770,Shadows of Self (Mistborn #5),Crime|Romance|Thriller
1771,The Proposition (The Proposition #1),Horror
1772,Music of the Heart (Runaway Train #1),Action|Comedy|Musical
1777,Sixth Grave on the Edge (Charley Davidson #6),Comedy|Romance
1779,The Sworn Sword (The Tales of Dunk and Egg #2),Sci-Fi|Thriller
1783,Black Ice,Crime|Drama|Mystery|Romance|Thriller
1784,Whistling Past the Graveyard,Comedy|Drama|Romance
1785,The Unwanted Wife (Unwanted #1),Crime|Thriller
1791,The Forever of Ella and Micha (The Secret #2),Crime|Drama|Thriller
1792,Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library #1),Action|Crime|Thriller
1793,The Book of Life (All Souls Trilogy #3),Comedy
1794,Wethering the Storm (The Storm #2),Comedy|Drama
1797,Rock the Heart (Black Falcon #1),True Story|IMAX
1798,The Martian,Thriller
1799,Crush (Crush #1),Comedy|Crime|Drama|Mystery|Thriller
1801,The Love Affairs of Nathaniel P.,Action|Adventure|Drama
1804,Ladies' Night,Crime|Drama
1805,Fly Away (Firefly Lane #2),Crime|Drama|Mystery|Thriller
1806,The Crown Tower (The Riyria Chronicles #1),Adventure|Children|Comedy
1807,Love Left Behind,Drama
1809,Disastrous (Disastrous #1),Crime|Drama
1810,Losing It (Losing It #1),Comedy|Drama
1812,Burn (Breathless #3),Children|Comedy|Drama
1816,Fever (Breathless #2),Comedy|Drama
1821,Rush (Breathless #1),Comedy|Romance
1824,La Vérité sur l'affaire Harry Quebert,Comedy|Thriller
1825,Tempting the Player (Gamble Brothers #2),Comedy|Drama
1826,الفيل الأزرق,Adventure|Children
1827,Sins & Needles (The Artists Trilogy #1),Comedy|True Story
1829,Sweet Reckoning (Sweet #3),Drama|Romance
1831,Z: A Novel of Zelda Fitzgerald,Action|Adventure|Sci-Fi
1833,Down to You (The Bad Boys #1),Action|Drama|Thriller
1834,All In (The Blackstone Affair #2),Crime|Drama|Mystery|Thriller
1835,The Returned,Drama|Fantasy|Romance
1836,The Wanderer (Thunder Point #1),Comedy|Drama
1837,Rebel Spring (Falling Kingdoms #2),Comedy
1839,Zoo,Comedy
1840,Charade (Games #1),Drama
1841,Ten Tiny Breaths (Ten Tiny Breaths #1),Drama|Thriller
1844,A Week in Winter,Drama|Romance
1845,Threat Vector (Jack Ryan Universe #15),Comedy|Mystery|Thriller
1848,Affliction (Anita Blake Vampire Hunter #22),Adventure|Children|Comedy|Fantasy
1855,The Universe Versus Alex Woods,Comedy
1856,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,True Story
1857,Devoured (Devoured #1),Comedy
1858,From Ashes (From Ashes #1),Action|Comedy
1859,Not Quite Dating (Not Quite #1),Drama
1860,Still Foolin' 'Em: Where I've Been Where I'm Going and Where the Hell Are My Keys,Drama
1862,A Man Called Ove,Horror|Sci-Fi
1863,A Song of Ice and Fire (A Song of Ice and Fire #1-5),Comedy
1866,A Song of Ice and Fire (A Song of Ice and Fire #1-4),Action|Comedy|Crime
1867,A Game of Thrones / A Clash of Kings (A Song of Ice and Fire #1-2),Action|Adventure
1870,The Fall of Five (Lorien Legacies #4),Comedy|Drama
1873,Wallbanger (Cocktail #1),Crime|Drama|Romance|War
1875,Naked (The Blackstone Affair #1),Comedy
1876,We Need New Names,Drama|Sci-Fi|Thriller
1881,The School for Good and Evil (The School for Good and Evil #1),Adventure|Children|Fantasy|Musical
1882,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,Action|Sci-Fi|Thriller
1883,The Secret Place (Dublin Murder Squad #5),Comedy|Drama|Romance
1884,The Dream Thieves (The Raven Cycle #2),Adventure|Comedy|Drama
1885,The King's Curse (The Plantagenet and Tudor Novels #7),Comedy|Drama|Romance
1887,Fairy Tales from the Brothers Grimm: A New English Version,Adventure|Comedy|Western
1888,Ordinary Grace,Comedy|Drama|Romance
1889,The One (The Selection #3),Drama|Mystery|Thriller
1891,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Horror|Thriller
1892,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden,Thriller
1893,Crown of Midnight (Throne of Glass #2),Drama
1894,Cruel Beauty (Cruel Beauty Universe #1),Adventure|Comedy|Romance
1895,Red Rising (Red Rising #1),Comedy|Drama|Romance
1897,The Crown Conspiracy (The Riyria Revelations #1),Drama|Romance
1900,Clash (Crash #2),Comedy|Drama
1902,Crazy Rich Asians (Crazy Rich Asians #1),Drama|Romance
1904,Waiting to Be Heard: A Memoir,Comedy|Drama
1906,What I Thought Was True,Comedy|Romance
1907,Dirty Red (Love Me with Lies #2),Adventure|Children|Comedy|Drama|Musical|Romance
1909,Sometimes It Lasts (Sea Breeze #5),Action|Crime|Mystery|Sci-Fi|Thriller
1910,The Burgess Boys,Comedy|Crime|Drama
1911,The Secret Race: Inside the Hidden World of the Tour de France: Doping Cover-ups and Winning at All Costs,Comedy
1912,The Prince (The Selection #0.5),Comedy|Crime|Drama|Romance|Thriller
